x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
9693,33031,67537,0,0,0,0,0,50
10271,33069,67502,0,0,0,0,0,50
9436,33320,67886,0,0,0,0,0,50
9552,32912,67362,0,0,0,0,0,50
10017,33353,67319,0,0,0,0,0,50
9685,32982,67612,0,0,0,0,0,50
9569,32887,67573,0,0,0,0,0,50
11358,781,8192,0,0,0,0,0,50
11359,895,8165,0,0,0,0,0,50
11079,404,8397,0,0,0,0,0,50
11694,413,7933,0,0,0,0,0,50
11487,854,8214,0,0,0,0,0,50
4361,59471,28961,0,0,0,0,0,50
4396,59818,29235,0,0,0,0,0,50
4518,59378,28967,0,0,0,0,0,50
4487,59485,28920,0,0,0,0,0,50
4358,59484,28968,0,0,0,0,0,50
29396,38870,53203,0,0,0,0,0,50
29405,39017,52929,0,0,0,0,0,50
29560,39033,53133,0,0,0,0,0,50
29701,38852,52629,0,0,0,0,0,50
29669,38701,52592,0,0,0,0,0,50
29361,38779,53213,0,0,0,0,0,50
29352,38896,53160,0,0,0,0,0,50
29403,39155,52925,0,0,0,0,0,50
29449,38775,52911,0,0,0,0,0,50
44670,70640,8929,0,0,0,0,0,50
44664,70578,8734,0,0,0,0,0,50
44785,70478,8723,0,0,0,0,0,50
44678,70613,8964,0,0,0,0,0,50
44646,70764,8964,0,0,0,0,0,50
44411,70663,9006,0,0,0,0,0,50
44667,70465,8702,0,0,0,0,0,50
44625,70652,8971,0,0,0,0,0,50
51951,18693,3615,0,0,0,0,0,50
51889,18544,3464,0,0,0,0,0,50
52044,18951,3503,0,0,0,0,0,50
51933,18747,3595,0,0,0,0,0,50
51962,18153,3607,0,0,0,0,0,50
51939,18962,3177,0,0,0,0,0,50
25701,7296,30863,0,0,0,0,0,50
24817,7253,31231,0,0,0,0,0,50
25087,7165,31198,0,0,0,0,0,50
25986,7431,30683,0,0,0,0,0,50
25671,7151,30859,0,0,0,0,0,50
25605,7370,30782,0,0,0,0,0,50
25717,7275,30902,0,0,0,0,0,50
25660,7265,30873,0,0,0,0,0,50
25602,7243,30725,0,0,0,0,0,50
51456,17355,4152,0,0,0,0,0,50
51127,17032,4646,0,0,0,0,0,50
51613,17493,3955,0,0,0,0,0,50
51453,17448,4226,0,0,0,0,0,50
51522,17477,4204,0,0,0,0,0,50
51682,17588,4087,0,0,0,0,0,50
51477,17366,4161,0,0,0,0,0,50
51500,17446,4169,0,0,0,0,0,50
49973,62640,31630,0,0,0,0,0,50
50443,63045,30879,0,0,0,0,0,50
50038,61933,32067,0,0,0,0,0,50
50007,62141,31931,0,0,0,0,0,50
49706,62098,32035,0,0,0,0,0,50
50073,62215,31813,0,0,0,0,0,50
50062,62695,31695,0,0,0,0,0,50
50178,62702,31778,0,0,0,0,0,50
50019,62188,31935,0,0,0,0,0,50
49871,62747,31434,0,0,0,0,0,50
49858,62620,31543,0,0,0,0,0,50
21804,24172,1408,0,0,0,0,0,50
21598,23935,1512,0,0,0,0,0,50
22041,24353,1178,0,0,0,0,0,50
27190,55262,38606,0,0,0,0,0,50
27215,55434,38647,0,0,0,0,0,50
27444,54917,38449,0,0,0,0,0,50
27178,55255,38600,0,0,0,0,0,50
27250,55195,38688,0,0,0,0,0,50
27226,55244,38591,0,0,0,0,0,50
32866,4473,53685,0,0,0,0,0,50
32524,4465,53417,0,0,0,0,0,50
32329,4333,53267,0,0,0,0,0,50
33448,4896,53580,0,0,0,0,0,50
33596,4946,53461,0,0,0,0,0,50
32893,4428,53681,0,0,0,0,0,50
33247,4581,53702,0,0,0,0,0,50
32687,4582,53583,0,0,0,0,0,50
32937,4601,53672,0,0,0,0,0,50
13426,11023,25653,0,0,0,0,0,50
13331,10882,25164,0,0,0,0,0,50
13607,11040,25978,0,0,0,0,0,50
13345,10523,25530,0,0,0,0,0,50
13427,10549,25331,0,0,0,0,0,50
21175,7887,5298,0,0,0,0,0,50
21666,7736,5237,0,0,0,0,0,50
21579,7759,5191,0,0,0,0,0,50
20784,8184,5000,0,0,0,0,0,50
21138,7862,5307,0,0,0,0,0,50
21500,7768,5432,0,0,0,0,0,50
21049,73973,19376,0,0,0,0,0,50
21095,73912,19213,0,0,0,0,0,50
20921,73816,19279,0,0,0,0,0,50
21028,74055,19533,0,0,0,0,0,50
20966,73962,19370,0,0,0,0,0,50
54559,4989,36098,0,0,0,0,0,50
54529,4679,36184,0,0,0,0,0,50
54328,4341,36144,0,0,0,0,0,50
54441,4587,35881,0,0,0,0,0,50
54953,5094,35841,0,0,0,0,0,50
54539,4700,36226,0,0,0,0,0,50
54524,4957,36120,0,0,0,0,0,50
46560,7762,4186,0,0,0,0,0,50
46566,7651,4287,0,0,0,0,0,50
46359,7523,3905,0,0,0,0,0,50
46562,7765,4190,0,0,0,0,0,50
46547,7554,4370,0,0,0,0,0,50
73811,24438,16161,0,0,0,0,0,50
73434,23922,16497,0,0,0,0,0,50
73483,24036,16295,0,0,0,0,0,50
73176,23735,16630,0,0,0,0,0,50
73398,23964,16501,0,0,0,0,0,50
73075,23913,16652,0,0,0,0,0,50
73432,23945,16490,0,0,0,0,0,50
73466,23909,16340,0,0,0,0,0,50
73619,24242,16022,0,0,0,0,0,50
73872,24521,16234,0,0,0,0,0,50
71881,59596,56158,0,0,0,0,0,50
71870,59091,56061,0,0,0,0,0,50
71832,59105,56181,0,0,0,0,0,50
71495,59219,56103,0,0,0,0,0,50
71724,59623,56480,0,0,0,0,0,50
71615,59641,55545,0,0,0,0,0,50
21175,4017,26139,0,0,0,0,0,50
21217,3789,26259,0,0,0,0,0,50
21153,3999,26140,0,0,0,0,0,50
21069,3858,26241,0,0,0,0,0,50
3499,27273,10823,0,0,0,0,0,50
3591,27409,10633,0,0,0,0,0,50
3672,27100,10883,0,0,0,0,0,50
3610,27255,10882,0,0,0,0,0,50
3389,27283,11049,0,0,0,0,0,50
3512,27207,10798,0,0,0,0,0,50
41299,74765,36670,0,0,0,0,0,50
41091,74683,36789,0,0,0,0,0,50
41525,74914,36939,0,0,0,0,0,50
41111,74724,36812,0,0,0,0,0,50
41149,74906,36737,0,0,0,0,0,50
41109,74645,36546,0,0,0,0,0,50
41531,74939,36954,0,0,0,0,0,50
41313,74736,36569,0,0,0,0,0,50
66216,24680,13094,0,0,0,0,0,50
65972,24940,13260,0,0,0,0,0,50
66090,24530,12899,0,0,0,0,0,50
66661,24892,13334,0,0,0,0,0,50
65760,24705,13255,0,0,0,0,0,50
66199,24519,13102,0,0,0,0,0,50
66189,24671,13081,0,0,0,0,0,50
66091,24715,13131,0,0,0,0,0,50
66139,24684,13141,0,0,0,0,0,50
9355,50950,69242,0,0,0,0,0,50
9410,50694,69497,0,0,0,0,0,50
9392,50957,69227,0,0,0,0,0,50
9368,50797,69137,0,0,0,0,0,50
38855,57379,28516,0,0,0,0,0,50
38832,57886,28795,0,0,0,0,0,50
38894,57383,28756,0,0,0,0,0,50
38610,57166,28680,0,0,0,0,0,50
38748,57155,28670,0,0,0,0,0,50
39144,57475,28615,0,0,0,0,0,50
6827,12959,61445,0,0,0,0,0,50
6497,13085,61422,0,0,0,0,0,50
6876,12908,61519,0,0,0,0,0,50
6707,13290,61449,0,0,0,0,0,50
6753,12737,61557,0,0,0,0,0,50
14295,33561,54515,0,0,0,0,0,50
14184,33604,54638,0,0,0,0,0,50
14217,33621,54568,0,0,0,0,0,50
14655,33779,54290,0,0,0,0,0,50
14269,33564,54526,0,0,0,0,0,50
14334,33604,54514,0,0,0,0,0,50
14381,33583,54412,0,0,0,0,0,50
14165,33443,54705,0,0,0,0,0,50
37256,19821,54586,0,0,0,0,0,50
37511,19807,55015,0,0,0,0,0,50
36775,19940,54571,0,0,0,0,0,50
37109,19698,54403,0,0,0,0,0,50
37016,19653,54672,0,0,0,0,0,50
37285,19794,54685,0,0,0,0,0,50
30046,4370,50419,0,0,0,0,0,50
29529,4880,50285,0,0,0,0,0,50
30217,4213,50484,0,0,0,0,0,50
30044,4451,50415,0,0,0,0,0,50
15997,12975,60267,0,0,0,0,0,50
15928,13012,60271,0,0,0,0,0,50
15526,12698,59743,0,0,0,0,0,50
15762,12732,59781,0,0,0,0,0,50
16055,12842,60606,0,0,0,0,0,50
15855,12992,60004,0,0,0,0,0,50
16025,12972,60333,0,0,0,0,0,50
15935,12957,60241,0,0,0,0,0,50
47784,74834,34798,0,0,0,0,0,50
47299,74779,34857,0,0,0,0,0,50
48424,74991,34716,0,0,0,0,0,50
47773,74857,34817,0,0,0,0,0,50
48316,75170,34538,0,0,0,0,0,50
47936,75099,34984,0,0,0,0,0,50
47659,74348,34935,0,0,0,0,0,50
48616,74935,34611,0,0,0,0,0,50
47688,74470,34904,0,0,0,0,0,50
47808,74877,34758,0,0,0,0,0,50
63187,25382,74181,0,0,0,0,0,50
63199,25740,74293,0,0,0,0,0,50
63301,25079,73891,0,0,0,0,0,50
63016,25052,74377,0,0,0,0,0,50
63004,25539,74045,0,0,0,0,0,50
63068,25583,74273,0,0,0,0,0,50
33359,3230,50894,0,0,0,0,0,50
33377,3086,51064,0,0,0,0,0,50
33316,3269,50567,0,0,0,0,0,50
33546,2979,51195,0,0,0,0,0,50
33484,3232,50825,0,0,0,0,0,50
32964,3352,50668,0,0,0,0,0,50
33316,3211,50977,0,0,0,0,0,50
33388,3288,50953,0,0,0,0,0,50
31220,68758,66764,0,0,0,0,0,50
31210,68746,66717,0,0,0,0,0,50
31481,68826,66779,0,0,0,0,0,50
31705,68599,66609,0,0,0,0,0,50
31507,68855,66858,0,0,0,0,0,50
31279,68782,66682,0,0,0,0,0,50
59597,13554,27912,0,0,0,0,0,50
59938,13723,28124,0,0,0,0,0,50
59404,13247,28019,0,0,0,0,0,50
59457,13854,27804,0,0,0,0,0,50
59682,13553,27766,0,0,0,0,0,50
59442,13719,27974,0,0,0,0,0,50
59624,13575,27836,0,0,0,0,0,50
59627,13718,27680,0,0,0,0,0,50
59683,13662,27813,0,0,0,0,0,50
42280,50548,28798,0,0,0,0,0,50
42406,50310,28998,0,0,0,0,0,50
42247,50693,28699,0,0,0,0,0,50
41753,50729,28884,0,0,0,0,0,50
42297,50535,28819,0,0,0,0,0,50
42448,50476,28835,0,0,0,0,0,50
52683,31299,23942,0,0,0,0,0,50
53474,31828,24048,0,0,0,0,0,50
52748,31451,23589,0,0,0,0,0,50
53465,31842,24039,0,0,0,0,0,50
53291,32044,24003,0,0,0,0,0,50
53459,31849,24219,0,0,0,0,0,50
53827,31778,23954,0,0,0,0,0,50
52742,31172,23952,0,0,0,0,0,50
53411,31794,24072,0,0,0,0,0,50
17709,22958,35058,0,0,0,0,0,50
17701,22640,34878,0,0,0,0,0,50
17940,22884,34742,0,0,0,0,0,50
12947,33600,28982,0,0,0,0,0,50
13086,33121,28671,0,0,0,0,0,50
13711,33647,28944,0,0,0,0,0,50
13174,33776,28679,0,0,0,0,0,50
13567,33611,28818,0,0,0,0,0,50
12959,33599,28926,0,0,0,0,0,50
13051,33636,28959,0,0,0,0,0,50
17482,13265,73703,0,0,0,0,0,50
17591,13268,74336,0,0,0,0,0,50
17457,12948,74426,0,0,0,0,0,50
17518,13250,73878,0,0,0,0,0,50
17474,13252,73665,0,0,0,0,0,50
65641,74175,48534,0,0,0,0,0,50
65670,74000,48583,0,0,0,0,0,50
65790,73833,48917,0,0,0,0,0,50
65657,74185,48576,0,0,0,0,0,50
65911,74179,48561,0,0,0,0,0,50
65652,73837,48640,0,0,0,0,0,50
65668,74005,48587,0,0,0,0,0,50
72986,10635,30827,0,0,0,0,0,50
73001,10600,30761,0,0,0,0,0,50
72521,10453,30717,0,0,0,0,0,50
73019,10785,30808,0,0,0,0,0,50
72950,10626,30785,0,0,0,0,0,50
17199,43891,53769,0,0,0,0,0,50
17171,43903,53768,0,0,0,0,0,50
17315,43802,53862,0,0,0,0,0,50
9226,22174,24602,0,0,0,0,0,50
9277,21882,24896,0,0,0,0,0,50
9482,22200,24590,0,0,0,0,0,50
9101,22141,24898,0,0,0,0,0,50
9169,22223,24798,0,0,0,0,0,50
9353,22289,24555,0,0,0,0,0,50
1411,49227,55795,0,0,0,0,0,50
1348,49265,55826,0,0,0,0,0,50
1388,49597,55374,0,0,0,0,0,50
1477,49046,56023,0,0,0,0,0,50
1305,49211,55929,0,0,0,0,0,50
1794,48975,55723,0,0,0,0,0,50
1048,48858,56008,0,0,0,0,0,50
1379,49288,55807,0,0,0,0,0,50
1377,49218,55870,0,0,0,0,0,50
48304,55131,26236,0,0,0,0,0,50
48258,54762,26206,0,0,0,0,0,50
48224,54731,26413,0,0,0,0,0,50
48309,55163,26297,0,0,0,0,0,50
48135,54999,26339,0,0,0,0,0,50
48453,55186,26007,0,0,0,0,0,50
48345,55193,26229,0,0,0,0,0,50
48280,55374,26222,0,0,0,0,0,50
39099,68714,46084,0,0,0,0,0,50
39088,68961,46121,0,0,0,0,0,50
39117,68353,45721,0,0,0,0,0,50
39351,68741,46396,0,0,0,0,0,50
39152,68763,46378,0,0,0,0,0,50
39127,68335,45750,0,0,0,0,0,50
44594,4510,74991,0,0,0,0,0,50
44689,4486,75352,0,0,0,0,0,50
44580,4467,75628,0,0,0,0,0,50
44446,4562,75683,0,0,0,0,0,50
44712,4312,74909,0,0,0,0,0,50
42926,23625,67810,0,0,0,0,0,50
43144,23506,67829,0,0,0,0,0,50
42906,23681,67756,0,0,0,0,0,50
42724,23750,67672,0,0,0,0,0,50
42804,23805,67777,0,0,0,0,0,50
42942,23501,68097,0,0,0,0,0,50
42910,23586,67877,0,0,0,0,0,50
42867,23669,67777,0,0,0,0,0,50
23794,8211,8482,0,0,0,0,0,50
23496,8004,9096,0,0,0,0,0,50
23821,8161,8750,0,0,0,0,0,50
23940,7986,7905,0,0,0,0,0,50
23795,8144,9023,0,0,0,0,0,50
23953,8511,8780,0,0,0,0,0,50
23793,8215,8484,0,0,0,0,0,50
23610,8004,9123,0,0,0,0,0,50
23504,8016,9121,0,0,0,0,0,50
60176,36981,74672,0,0,0,0,0,50
60385,37227,74650,0,0,0,0,0,50
59908,36765,74582,0,0,0,0,0,50
60154,36685,74520,0,0,0,0,0,50
60141,37031,74645,0,0,0,0,0,50
60185,36914,74701,0,0,0,0,0,50
23737,42189,47314,0,0,0,0,0,50
23823,42166,47317,0,0,0,0,0,50
23660,42087,47299,0,0,0,0,0,50
23855,42131,47205,0,0,0,0,0,50
23760,42240,47298,0,0,0,0,0,50
23622,42226,47378,0,0,0,0,0,50
70173,22456,20700,0,0,0,0,0,50
69970,22519,20754,0,0,0,0,0,50
70666,22404,20478,0,0,0,0,0,50
70124,22146,20692,0,0,0,0,0,50
69954,22071,21060,0,0,0,0,0,50
70063,22384,20592,0,0,0,0,0,50
70160,22397,20713,0,0,0,0,0,50
70267,22481,20728,0,0,0,0,0,50
70156,22500,20727,0,0,0,0,0,50
1157,54876,41635,0,0,0,0,0,50
635,54186,41188,0,0,0,0,0,50
333,54429,41209,0,0,0,0,0,50
822,54860,41453,0,0,0,0,0,50
571,54358,41089,0,0,0,0,0,50
1663,54789,41683,0,0,0,0,0,50
566,54586,41221,0,0,0,0,0,50
1135,54972,41636,0,0,0,0,0,50
1140,54894,41641,0,0,0,0,0,50
616,54073,41212,0,0,0,0,0,50
1245,54856,41661,0,0,0,0,0,50
37272,61934,45760,0,0,0,0,0,50
37010,62168,45695,0,0,0,0,0,50
37345,62093,45791,0,0,0,0,0,50
37099,62309,45755,0,0,0,0,0,50
37324,62047,45828,0,0,0,0,0,50
37350,62167,45679,0,0,0,0,0,50
37188,61800,45505,0,0,0,0,0,50
37145,62189,45584,0,0,0,0,0,50
37350,62068,45792,0,0,0,0,0,50
43260,32600,36902,0,0,0,0,0,50
43303,32749,36633,0,0,0,0,0,50
43338,32570,36814,0,0,0,0,0,50
43194,32621,36991,0,0,0,0,0,50
43349,32489,36480,0,0,0,0,0,50
43296,32543,37013,0,0,0,0,0,50
43508,32632,37325,0,0,0,0,0,50
63875,1289,42873,0,0,0,0,0,50
63682,1191,43274,0,0,0,0,0,50
63577,959,43494,0,0,0,0,0,50
63777,1216,42918,0,0,0,0,0,50
63717,1306,42777,0,0,0,0,0,50
4041,47010,73749,0,0,0,0,0,50
3910,47024,73828,0,0,0,0,0,50
3797,47334,73780,0,0,0,0,0,50
3881,46814,74079,0,0,0,0,0,50
55560,27200,1905,0,0,0,0,0,50
55756,26874,1794,0,0,0,0,0,50
55645,27298,1759,0,0,0,0,0,50
55650,27259,2226,0,0,0,0,0,50
55650,27225,1737,0,0,0,0,0,50
25847,3218,55893,0,0,0,0,0,50
25978,3161,56200,0,0,0,0,0,50
25966,3568,56008,0,0,0,0,0,50
25908,3047,55945,0,0,0,0,0,50
25797,3326,55790,0,0,0,0,0,50
56154,29452,1502,0,0,0,0,0,50
56186,29413,1497,0,0,0,0,0,50
56196,29473,1511,0,0,0,0,0,50
56191,29489,1530,0,0,0,0,0,50
56161,29393,1512,0,0,0,0,0,50
28676,22832,41133,0,0,0,0,0,50
28704,22816,41177,0,0,0,0,0,50
28485,22352,41298,0,0,0,0,0,50
28480,22772,41181,0,0,0,0,0,50
8869,52261,46121,0,0,0,0,0,50
9248,52308,46206,0,0,0,0,0,50
8958,51870,46289,0,0,0,0,0,50
8699,52074,46000,0,0,0,0,0,50
9098,52303,46094,0,0,0,0,0,50
8953,52221,46132,0,0,0,0,0,50
20897,47300,832,0,0,0,0,0,50
20993,47052,994,0,0,0,0,0,50
21043,47430,632,0,0,0,0,0,50
20841,47284,749,0,0,0,0,0,50
21279,47371,822,0,0,0,0,0,50
20611,47156,879,0,0,0,0,0,50
20727,47163,843,0,0,0,0,0,50
19275,14149,62185,0,0,0,0,0,50
18962,14082,62011,0,0,0,0,0,50
19072,14079,62179,0,0,0,0,0,50
19259,14120,62199,0,0,0,0,0,50
19033,13915,62192,0,0,0,0,0,50
57363,68885,28956,0,0,0,0,0,50
57321,69172,28731,0,0,0,0,0,50
57308,69044,28720,0,0,0,0,0,50
57338,68883,28939,0,0,0,0,0,50
57493,68967,29059,0,0,0,0,0,50
57281,68647,28935,0,0,0,0,0,50
57182,69295,28671,0,0,0,0,0,50
45483,18186,56607,0,0,0,0,0,50
44895,18456,56511,0,0,0,0,0,50
45866,17803,56697,0,0,0,0,0,50
45458,18159,56772,0,0,0,0,0,50
45009,18291,56882,0,0,0,0,0,50
45801,18128,56841,0,0,0,0,0,50
45354,18138,56667,0,0,0,0,0,50
45587,18216,56463,0,0,0,0,0,50
11661,11533,40552,0,0,0,0,0,50
11896,11665,40532,0,0,0,0,0,50
11711,11610,40540,0,0,0,0,0,50
11648,11531,40534,0,0,0,0,0,50
11142,11485,40234,0,0,0,0,0,50
11623,11561,40577,0,0,0,0,0,50
19107,13562,22937,0,0,0,0,0,50
18931,13597,22947,0,0,0,0,0,50
19089,13509,22970,0,0,0,0,0,50
18948,13844,22845,0,0,0,0,0,50
18866,13663,22926,0,0,0,0,0,50
755,31232,8454,0,0,0,0,0,50
930,31232,8374,0,0,0,0,0,50
733,31231,8447,0,0,0,0,0,50
852,30971,8133,0,0,0,0,0,50
1166,31078,8250,0,0,0,0,0,50
640,31347,8467,0,0,0,0,0,50
762,31232,8442,0,0,0,0,0,50
33153,4664,55568,0,0,0,0,0,50
33161,4662,55553,0,0,0,0,0,50
33184,4695,55901,0,0,0,0,0,50
33158,4679,55549,0,0,0,0,0,50
48154,63049,34564,0,0,0,0,0,50
48344,62894,34553,0,0,0,0,0,50
48786,63209,34710,0,0,0,0,0,50
13406,20539,7175,0,0,0,0,0,50
13393,20921,7491,0,0,0,0,0,50
13463,20709,7545,0,0,0,0,0,50
13186,20702,7279,0,0,0,0,0,50
65962,63920,38359,0,0,0,0,0,50
65870,63997,38158,0,0,0,0,0,50
65503,64084,38554,0,0,0,0,0,50
66385,63889,38100,0,0,0,0,0,50
65437,63628,38366,0,0,0,0,0,50
65902,63700,38454,0,0,0,0,0,50
65911,64107,38195,0,0,0,0,0,50
66116,64030,38161,0,0,0,0,0,50
33003,1919,34805,0,0,0,0,0,50
33021,1901,34766,0,0,0,0,0,50
33021,1928,34827,0,0,0,0,0,50
57383,45446,59994,0,0,0,0,0,50
57341,45646,59906,0,0,0,0,0,50
57399,45514,60046,0,0,0,0,0,50
57297,45482,60024,0,0,0,0,0,50
57459,45647,59932,0,0,0,0,0,50
57270,45434,59943,0,0,0,0,0,50
12474,39390,7545,0,0,0,0,0,50
12571,39824,7384,0,0,0,0,0,50
12439,39263,7603,0,0,0,0,0,50
12474,39369,7570,0,0,0,0,0,50
12394,39265,7630,0,0,0,0,0,50
12481,39411,7534,0,0,0,0,0,50
12458,39369,7613,0,0,0,0,0,50
50471,12586,38911,0,0,0,0,0,50
50288,12494,38721,0,0,0,0,0,50
50373,12858,38961,0,0,0,0,0,50
50340,12302,38880,0,0,0,0,0,50
50508,12563,38966,0,0,0,0,0,50
59874,8586,73322,0,0,0,0,0,50
59626,8482,73185,0,0,0,0,0,50
59996,8451,73486,0,0,0,0,0,50
59821,8552,73283,0,0,0,0,0,50
59681,8276,73353,0,0,0,0,0,50
49102,59602,30608,0,0,0,0,0,50
49050,59581,30611,0,0,0,0,0,50
49224,59592,30470,0,0,0,0,0,50
48862,59588,30604,0,0,0,0,0,50
49128,59667,30653,0,0,0,0,0,50
49072,59629,30506,0,0,0,0,0,50
830,21575,22888,0,0,0,0,0,50
940,21707,22861,0,0,0,0,0,50
979,21732,22813,0,0,0,0,0,50
1082,21553,22852,0,0,0,0,0,50
846,21490,22839,0,0,0,0,0,50
842,21447,22988,0,0,0,0,0,50
972,21406,22746,0,0,0,0,0,50
896,21755,22836,0,0,0,0,0,50
879,21564,22889,0,0,0,0,0,50
987,21733,22803,0,0,0,0,0,50
54698,21771,12759,0,0,0,0,0,50
54445,21338,12528,0,0,0,0,0,50
54845,21648,12976,0,0,0,0,0,50
54772,21931,12783,0,0,0,0,0,50
54621,21757,12726,0,0,0,0,0,50
54806,21621,13010,0,0,0,0,0,50
54654,21741,12765,0,0,0,0,0,50
54580,21796,12679,0,0,0,0,0,50
25314,48117,74371,0,0,0,0,0,50
25071,48347,74572,0,0,0,0,0,50
25407,47824,74120,0,0,0,0,0,50
25510,47947,74553,0,0,0,0,0,50
25054,48245,74334,0,0,0,0,0,50
25545,48062,74390,0,0,0,0,0,50
25300,48371,74543,0,0,0,0,0,50
36393,74729,49068,0,0,0,0,0,50
36264,75049,49202,0,0,0,0,0,50
36390,74751,49010,0,0,0,0,0,50
36564,74990,49269,0,0,0,0,0,50
36410,74724,49098,0,0,0,0,0,50
36329,74932,49343,0,0,0,0,0,50
36228,75044,49232,0,0,0,0,0,50
36416,74801,49054,0,0,0,0,0,50
36309,74776,49103,0,0,0,0,0,50
36459,74719,49130,0,0,0,0,0,50
10221,25423,25337,0,0,0,0,0,50
9746,25214,25245,0,0,0,0,0,50
9923,25436,25579,0,0,0,0,0,50
6971,2032,22671,0,0,0,0,0,50
7021,1824,22280,0,0,0,0,0,50
6923,2047,22708,0,0,0,0,0,50
6716,1912,22801,0,0,0,0,0,50
6739,1854,22911,0,0,0,0,0,50
6881,2077,22736,0,0,0,0,0,50
7091,2014,22665,0,0,0,0,0,50
66332,6881,37506,0,0,0,0,0,50
66479,6902,37502,0,0,0,0,0,50
66344,6831,37499,0,0,0,0,0,50
771,37328,2638,0,0,0,0,0,50
778,37742,2699,0,0,0,0,0,50
734,37260,2611,0,0,0,0,0,50
885,37674,2598,0,0,0,0,0,50
30674,67017,52747,0,0,0,0,0,50
30552,67155,52842,0,0,0,0,0,50
30684,67009,52752,0,0,0,0,0,50
30746,67046,52752,0,0,0,0,0,50
30619,67021,52633,0,0,0,0,0,50
63991,49322,7581,0,0,0,0,0,50
63989,49266,7596,0,0,0,0,0,50
63997,49395,8092,0,0,0,0,0,50
64235,49238,7582,0,0,0,0,0,50
63918,49800,7468,0,0,0,0,0,50
57593,69473,26874,0,0,0,0,0,50
57091,69354,26692,0,0,0,0,0,50
57635,69425,26914,0,0,0,0,0,50
4480,53028,43581,0,0,0,0,0,50
4454,53064,43585,0,0,0,0,0,50
4261,52785,44015,0,0,0,0,0,50
4861,53043,43979,0,0,0,0,0,50
4375,53115,43541,0,0,0,0,0,50
4445,53118,43596,0,0,0,0,0,50
23923,53807,43393,0,0,0,0,0,50
23912,53681,43190,0,0,0,0,0,50
24034,53738,43309,0,0,0,0,0,50
24085,54123,43638,0,0,0,0,0,50
23931,53807,43386,0,0,0,0,0,50
23953,53836,43388,0,0,0,0,0,50
617,29052,57118,0,0,0,0,0,50
533,29248,57204,0,0,0,0,0,50
733,28963,57181,0,0,0,0,0,50
570,28785,56837,0,0,0,0,0,50
628,29271,57126,0,0,0,0,0,50
622,29052,57128,0,0,0,0,0,50
624,29083,57120,0,0,0,0,0,50
70667,73153,47688,0,0,0,0,0,50
71149,73404,47840,0,0,0,0,0,50
70648,73329,47493,0,0,0,0,0,50
70628,73184,47598,0,0,0,0,0,50
70631,73173,47818,0,0,0,0,0,50
35450,59448,46913,0,0,0,0,0,50
35853,59059,46995,0,0,0,0,0,50
35230,59239,47325,0,0,0,0,0,50
35354,59664,47123,0,0,0,0,0,50
35506,59545,46950,0,0,0,0,0,50
35439,59445,46909,0,0,0,0,0,50
22009,27600,4862,0,0,0,0,0,50
22003,27599,4907,0,0,0,0,0,50
48819,38583,71426,0,0,0,0,0,50
48826,38516,71462,0,0,0,0,0,50
48894,38438,71531,0,0,0,0,0,50
10075,15566,63049,0,0,0,0,0,50
10175,16024,62937,0,0,0,0,0,50
10394,15513,63013,0,0,0,0,0,50
10212,15242,63170,0,0,0,0,0,50
10040,15914,63237,0,0,0,0,0,50
38319,63902,41913,0,0,0,0,0,50
38178,63539,41649,0,0,0,0,0,50
38275,63866,41902,0,0,0,0,0,50
38085,63885,41791,0,0,0,0,0,50
38124,63757,41747,0,0,0,0,0,50
38172,63834,41885,0,0,0,0,0,50
38636,63976,42096,0,0,0,0,0,50
40095,21096,63331,0,0,0,0,0,50
40044,21105,63237,0,0,0,0,0,50
40130,21100,63334,0,0,0,0,0,50
40252,21074,63336,0,0,0,0,0,50
67929,31168,70158,0,0,0,0,0,50
68003,31023,69974,0,0,0,0,0,50
67774,31228,69852,0,0,0,0,0,50
67882,31149,70156,0,0,0,0,0,50
67945,31177,70165,0,0,0,0,0,50
67932,31144,70147,0,0,0,0,0,50
68040,31276,70147,0,0,0,0,0,50
67873,31172,70186,0,0,0,0,0,50
14897,49329,69849,0,0,0,0,0,50
15432,49361,69419,0,0,0,0,0,50
14657,49305,69762,0,0,0,0,0,50
14922,49439,69776,0,0,0,0,0,50
32545,33947,6750,0,0,0,0,0,50
32782,34064,6668,0,0,0,0,0,50
32613,34048,6960,0,0,0,0,0,50
32757,34428,6831,0,0,0,0,0,50
32514,33961,6778,0,0,0,0,0,50
32482,33912,7144,0,0,0,0,0,50
32698,34070,6872,0,0,0,0,0,50
32505,34058,6704,0,0,0,0,0,50
56037,43741,25853,0,0,0,0,0,50
56264,43978,26150,0,0,0,0,0,50
56141,44167,25952,0,0,0,0,0,50
56150,44120,26261,0,0,0,0,0,50
56350,43827,26072,0,0,0,0,0,50
56267,43981,26142,0,0,0,0,0,50
61647,15124,47228,0,0,0,0,0,50
61513,15093,47259,0,0,0,0,0,50
61615,15283,47471,0,0,0,0,0,50
61574,15120,47295,0,0,0,0,0,50
61679,15224,47238,0,0,0,0,0,50
61680,15187,47230,0,0,0,0,0,50
17337,15042,26815,0,0,0,0,0,50
17185,14877,26750,0,0,0,0,0,50
17358,14895,27018,0,0,0,0,0,50
17469,14992,26475,0,0,0,0,0,50
17447,15252,26880,0,0,0,0,0,50
19082,65520,2332,0,0,0,0,0,50
19195,65856,2168,0,0,0,0,0,50
